row_id,user_id,item_id,timestamp,target
82883,897,88,879991283,1
53600,504,142,887841158,0
2833,42,606,881107538,0
99938,889,77,880182359,0
76231,940,343,884801246,0
4515,69,56,882145428,1
81148,936,813,886832222,1
2868,268,42,875310384,1
18012,263,528,891298854,1
20322,360,10,880354624,1
51685,712,1091,874956543,0
39849,437,642,880141441,0
26320,102,91,883748488,0
90756,6,237,883599914,0
54882,591,615,891031116,1
24684,405,76,885545606,0
69752,18,137,880132437,1
84833,919,283,875288748,1
53443,721,877,877137285,0
2132,170,299,886190476,0
60230,707,488,886286491,1
10026,328,693,885046174,0
9902,254,967,886472139,0
60596,851,192,875731441,1
5739,134,748,891732365,1
46091,59,430,888205228,1
67464,846,1179,883949121,0
38972,561,135,885809336,1
13768,49,588,888067031,1
44567,159,476,880557564,1
84026,933,202,874854745,0
65216,312,222,891698764,0
38109,54,151,880936670,0
81819,883,315,891691353,0
82859,715,268,875961674,1
89362,788,510,880867933,1
8535,71,56,885016930,1
54507,91,56,891439057,0
23329,13,313,882774047,1
61721,640,338,886353852,1
21659,269,537,891455816,1
29628,33,294,891964166,0
30258,234,102,892335616,0
75882,763,509,878920895,1
12184,361,111,879440974,0
99835,932,416,891250498,0
94770,615,86,879448439,1
55194,429,655,882385399,0
64391,815,188,878693906,0
17987,181,984,878961781,0
6792,222,672,878183777,0
52577,551,1139,892785263,1
86058,805,273,883415418,0
51471,758,153,881976377,1
1683,94,820,891723186,0
52122,253,1,891628467,1
59598,854,291,882813074,0
21843,157,1051,886890835,1
58533,368,777,889783586,0
86780,749,140,878847673,0
20619,160,640,876860808,0
29950,5,416,875721196,0
93174,885,29,885714487,0
50769,586,427,884066016,0
75497,152,33,882475924,1
73783,804,123,879443645,1
70738,934,239,891194802,1
33638,505,88,889334334,1
31646,416,298,876697387,1
43580,56,969,892683303,0
86635,619,333,885953574,0
21321,186,79,879023460,1
77550,525,676,881086518,0
79887,372,53,876869553,1
50329,471,932,889828027,1
63955,758,1007,880672727,1
16078,102,635,888803148,0
35659,472,418,875980120,0
8991,13,118,882397581,1
19068,11,51,891906439,1
7615,55,89,878176398,1
48141,664,328,876523314,0
39151,87,546,879876074,0
80316,932,1454,891251985,1
2638,198,214,884208273,1
42247,515,750,887658782,0
53064,524,32,884634679,1
6619,313,670,891029877,0
76527,825,125,880755942,1
39383,621,1012,880227233,1
57636,407,239,875553509,1
44636,43,168,875981159,1
78309,469,168,879524006,1
13902,198,176,884207136,1
41856,589,538,883352494,1
83502,506,1063,888848303,1
10903,43,792,883954876,0
73028,286,455,889652378,0
39971,327,1070,887744513,1
2287,59,604,888204927,0
70483,125,663,879454956,0
18067,18,923,880132501,1
92680,312,511,891699156,1
97222,851,687,874728168,0
88398,671,121,875389187,1
38644,280,527,891700768,1
10172,296,151,884196964,0
26487,488,485,891294298,0
6925,49,258,888065895,0
42100,524,1166,884635031,1
81202,830,229,891561937,0
93989,870,1098,889812986,1
90892,599,866,880952229,0
44658,194,783,879527865,0
96617,935,620,884472627,0
53357,497,797,879362586,0
35009,331,286,877196089,1
76124,867,22,880078424,1
81485,643,568,891447663,1
78317,748,323,879454208,1
13896,44,191,878347234,1
38223,524,679,884636746,0
81946,459,127,879562834,1
70242,880,595,880243541,0
9606,339,231,891035180,0
10632,105,307,889214381,0
34236,586,219,884060705,0
92028,908,7,879722334,0
16694,275,101,875154535,1
67828,536,8,882359047,1
70837,653,227,880151488,0
85180,682,49,888522194,0
50275,490,117,875427948,0
45059,648,290,882211707,0
69127,621,625,874965299,1
82690,851,754,891961831,0
94051,896,665,887235690,0
63522,13,69,884538766,1
99173,934,403,891195537,1
62799,698,258,886365527,0
22230,336,33,877756242,0
91067,324,508,880575618,1
23338,151,528,879524849,1
17782,64,214,889737478,0
73564,872,925,888479654,1
60756,294,273,877819421,0
66482,896,414,887159145,0
95487,756,155,874829637,1
7727,328,331,885045085,1
33151,474,483,887924424,1
2235,82,231,878769815,0
85034,922,195,891450401,0
80968,394,12,880887035,1
77077,46,748,883614645,1
54623,642,418,885606581,1
69675,901,546,877127250,1
47741,478,616,889398260,1
16361,153,323,881370900,0
38831,496,89,876072633,1
56038,659,316,891044849,1
74665,864,789,888886946,1
99996,716,204,879795543,1
98097,894,250,879896898,1
85136,881,1033,876536745,0
50671,145,859,882182763,0
8236,151,428,879542510,1
43996,236,328,890117711,1
93716,894,286,879896756,1
40490,403,864,879786747,1
33714,96,182,884402791,1
83010,848,661,887040302,0
44911,561,1449,885808620,1
1818,291,501,875087100,1
69993,922,229,891447777,1
12575,312,604,891698613,1
91265,429,80,882386684,0
32957,561,124,885807842,0
55174,560,321,879975151,0
22793,171,887,891034835,1
34965,118,413,875385306,1
17030,256,1231,882164603,0
62864,880,931,880243564,0
12724,323,508,878739643,1
26518,314,1041,877888445,1
67992,11,401,891905324,0
28637,101,255,877137015,1
66695,825,413,889020940,0
8489,327,1097,887819860,1
353,104,984,888442575,0
48653,271,474,885848518,0
62101,647,88,876534041,1
69920,117,184,881012601,0
6872,344,508,884814697,1
52294,794,118,891035413,0
82280,774,183,888557198,1
42532,478,231,889398598,0
54364,5,235,875635384,1
3377,1,186,875073128,1
4654,57,294,883696547,1
48420,185,321,883524428,1
36149,239,634,889180487,1
48549,7,141,891353444,1
93083,399,404,882344684,0
36115,216,789,880233957,1
28157,7,77,891353325,1
58463,786,240,882842762,0
44359,630,832,885667528,0
14336,338,294,879437576,0
12928,235,197,889655266,1
25238,486,287,879875279,1
54915,537,234,886031211,0
96943,854,476,882813219,0
98695,393,823,889730262,0
47309,274,597,878946133,0
97649,655,1640,888474646,0
91414,859,1008,885776056,1
45531,525,288,881085217,1
57718,643,824,891449681,0
30321,455,898,883768822,0
5603,180,213,877128388,1
82920,345,678,884901497,0
18770,393,100,887744053,0
43942,378,94,880332752,0
88251,807,930,893082778,1
30764,346,496,875260242,1
97242,916,52,880844813,1
88853,935,274,884472352,1
30811,538,191,877106665,1
6706,58,663,884304728,0
69575,693,234,875483330,0
10483,131,19,883681418,1
59311,798,940,875914898,0
76169,848,82,887039164,1
67039,123,14,879872540,1
95131,854,431,882813726,0
47762,634,762,879787667,0
69544,727,148,883709438,0
94855,533,56,879439379,0
56083,119,286,874774286,1
34719,606,186,880925290,1
21260,389,64,880087151,1
37898,277,137,879543336,0
76588,886,157,876031695,1
73736,522,480,876961076,1
61696,393,298,887743453,1
4249,244,237,880602334,1
48132,557,325,880485074,0
61027,363,933,891498920,0
62840,389,509,880614449,1
97,62,382,879375537,0
51485,318,188,884497031,0
42799,474,289,887914906,0
51215,94,1225,891723262,0
72993,327,305,887820828,1
10744,101,1057,877136789,0
93647,883,47,891694182,0
99787,721,263,877137598,0
99125,562,82,879196401,1
2743,269,106,891451947,0
57723,637,873,882899608,0
39976,627,740,879530501,0
34050,316,707,880853485,1
95587,941,273,875049038,0
66114,543,700,874865923,0
2086,275,449,876198328,0
65090,901,287,877126935,0
53992,109,834,880583308,0
35678,116,253,876452492,0
64787,693,729,875482912,1
26677,458,956,886397377,1
77071,758,571,882054936,1
61931,130,196,875801695,1
11931,46,151,883616218,1
1879,138,496,879024043,1
57048,647,22,876534131,1
91806,393,819,889731592,0
54956,648,1,882211109,1
77458,766,1021,891309011,0
40661,524,1129,884832580,0
379,207,1115,879664906,0
81753,629,238,880117285,1
35574,474,87,887925916,1
20847,174,388,886515335,0
59106,851,172,875731567,1
31639,573,192,885844535,1
22481,455,508,882141385,1
39120,606,22,880927357,1
47718,606,71,880923745,1
95656,840,642,891204664,1
95770,907,129,885862428,1
82000,545,155,879902060,0
66131,861,547,881274857,1
68102,646,349,888529127,0
29343,380,306,885477802,1
78887,788,1303,880871577,0
11941,320,159,884751190,1
17454,334,70,891546299,0
37709,597,936,875343067,0
31032,201,408,884111436,1
19909,102,350,892990700,0
48265,488,357,891293699,1
26789,109,216,880572891,0
18400,344,896,884814359,1
11733,148,116,877398648,1
21040,455,724,879111500,0
87974,883,945,891754985,1
20299,10,82,877886912,1
92965,276,161,874792483,0
85625,258,326,885701024,1
26456,429,165,882384821,1
84884,283,732,879298239,1
89967,740,271,879522753,0
62324,872,597,888479370,1
9272,201,462,884141208,0
82128,640,2,874778568,1
86251,772,344,889028581,1
31887,234,178,892078890,1
3056,158,1,880132443,1
50532,719,392,879360846,1
1763,189,634,893265506,0
81581,936,748,886831738,0
68010,880,222,880166990,1
11387,95,404,888954513,1
63691,298,199,884127690,1
47567,456,234,881373473,0
22961,151,86,879524345,1
88695,882,202,879876806,1
1602,85,83,886282959,1
71023,405,781,885547447,1
50883,60,708,883326784,1
20818,343,66,876406421,0
74179,533,936,889450822,1
23146,458,152,886397275,1
4325,62,702,879376079,0
54016,643,790,891449249,1
41460,666,122,880313723,0
87037,919,305,885059623,1
39247,622,72,882671142,0
38874,627,162,879530568,0
45173,387,774,886481737,0
23120,373,480,877098643,0
53346,638,510,876694704,0
99470,923,411,880387664,1
2174,63,20,875748004,0
33599,94,549,891721528,1
94569,648,441,884883724,0
80066,645,72,892053686,0
61297,417,211,880949907,1
62739,664,194,876525998,1
56540,711,89,879993997,1
10897,296,210,884197308,0
96295,911,431,892842368,1
10016,204,482,892513906,1
12258,215,70,891436232,0
64122,846,540,883950711,0
65870,682,55,888520705,1
97325,874,285,888632411,1
36765,158,55,880134407,1
28420,524,410,884832742,0
25269,377,338,891297293,0
55861,752,1105,891207983,0
1928,268,1,875742341,0
10214,201,77,884140788,0
61972,422,867,878059137,0
56483,648,199,884368313,1
17088,94,421,891721414,1
51833,90,676,891384066,0
41276,606,31,880925199,1
17933,327,219,887746219,1
72687,712,1221,874956641,1
92975,450,795,882468790,0
71653,796,1303,893048713,0
21838,313,474,891016193,1
82668,487,70,883530929,0
28550,277,742,879543845,1
97412,889,949,880181646,0
34637,417,999,880952434,0
7060,92,561,875812413,0
24872,505,140,889334129,1
45122,389,285,879916076,1
62687,559,515,891035111,1
88079,884,86,876859208,0
80088,570,886,881262534,0
22262,409,97,881109216,1
17484,409,479,881106947,1
3946,268,99,875744744,0
9801,174,862,886515172,0
79333,728,15,879443387,1
72830,912,602,875965981,1
11615,94,650,885870612,1
67154,774,201,888556090,0
75049,561,423,885808796,0
43312,334,81,891546299,1
45881,644,258,889075928,1
67586,939,931,880262196,0
49540,603,294,891956330,1
54481,378,1101,880055983,0
24931,419,257,879435503,1
18208,379,199,880524860,1
48013,286,301,879780879,1
3211,294,288,877818729,1
49397,89,1119,879459884,0
85672,886,69,876031932,0
35289,504,97,887832760,1
63757,606,206,880927552,1
8547,92,986,890251716,0
61500,458,28,886396005,0
15844,407,755,875553509,0
54378,705,231,883428201,0
80836,606,81,880924921,0
3999,293,1132,888905416,0
81589,709,559,879848209,0
14424,200,1228,884130721,1
6418,164,322,889401432,1
42618,592,81,882956201,1
50942,654,71,887864610,0
5992,201,896,884110766,0
72866,537,286,886028498,0
53148,793,298,875103971,1
78383,58,203,884305185,1
18023,439,125,882893688,0
23644,416,155,893212895,1
25077,500,244,886358931,0
36859,271,659,885848827,0
35707,59,137,888203234,1
26780,37,825,880915565,0
4875,305,76,886323506,0
68200,533,549,879439340,1
62016,731,320,886186811,0
81038,665,546,884291376,0
64224,94,568,891721974,0
3580,144,64,888105140,1
99676,664,660,876525718,0
72496,721,323,877137598,0
17022,234,634,892079910,1
4656,308,54,887740254,0
30195,151,582,879524563,1
36221,536,862,882360834,0
13622,44,434,878348885,1
66584,746,172,885075165,1
15146,125,864,892838591,0
19838,377,313,891295989,1
78702,236,273,890116670,0
74937,184,371,889909840,1
9962,354,657,891218289,1
23090,406,481,879446168,0
84820,904,181,879735362,0
9242,12,276,879959488,1
88128,897,176,879990492,1
33624,558,124,879435855,1
32041,307,395,877121789,0
70894,437,26,880142399,0
90032,686,50,879545413,1
55135,666,151,880313582,0
38618,561,1110,885809524,0
81495,692,476,876953279,0
42664,301,340,882075432,1
59243,300,1094,875650298,1
16305,4,50,892003526,1
87554,755,299,882569732,0
31697,567,613,882426927,1
44403,64,288,879365313,1
92041,846,661,883948840,1
36829,151,381,879528754,1
66310,102,229,888801623,0
18804,174,347,886432844,1
35729,128,1221,879968279,0
22494,28,164,881960945,1
58731,373,213,877100061,1
45368,586,237,884057783,1
62332,758,547,881975472,1
26516,487,143,883530841,0
99200,704,322,891396881,0
63945,864,1135,888890594,0
5114,178,179,882828320,0
67768,514,655,875462568,1
24197,13,663,882140252,1
52162,682,252,888518773,0
51051,385,318,879441572,0
96259,865,408,880143385,1
35155,524,712,884637147,1
10565,224,277,888103812,0
60680,870,511,881001249,0
29411,184,97,889908539,0
75107,606,516,880924859,1
59646,727,156,883710326,1
34702,447,89,878855723,1
31284,209,1,883460644,1
17599,249,28,879572106,1
67624,593,282,875659518,1
83044,760,300,875665867,0
21354,407,69,875042569,1
32569,389,642,880087804,1
89146,924,172,885458060,1
28909,506,97,874873374,1
55380,788,98,880868919,1
11838,264,844,886124097,0
10099,328,661,885047373,1
89821,636,25,891449237,1
31615,498,591,881961877,1
73368,625,294,891536483,0
17481,339,159,891034681,0
52041,593,357,875661486,1
82433,105,751,889214381,0
27753,484,234,891195687,1
15399,248,854,884534735,1
40844,568,435,877907721,0
33342,474,258,887914688,1
2442,279,789,875306580,1
58532,766,675,891308927,0
97969,806,117,882385237,0
88638,903,421,891380488,0
26956,143,323,888407656,0
95419,607,238,883879556,1
9690,15,148,879456049,0
91384,773,541,888540187,0
10649,250,71,878090294,1
58658,500,472,883865374,0
45508,524,319,884638062,1
54373,268,562,875744357,1
30026,450,472,882397813,1
94065,407,168,875042424,1
50591,327,131,887818783,1
37366,495,575,888637477,0
10600,75,952,884050393,1
60009,489,948,891447960,0
45934,648,393,884881679,1
3357,297,20,874954763,1
2528,11,517,891905222,0
75595,320,1052,884749097,0
33861,592,336,882607476,0
83771,838,713,887064193,1
78083,779,926,875992442,1
30768,265,240,875320633,0
65804,857,475,883432663,1
13641,290,204,880473696,1
95653,95,623,880572388,0
55790,2,100,888552084,1
26139,363,70,891496373,0
3015,59,663,888204928,1
63405,823,642,878439089,1
49610,592,900,887257094,1
1322,234,228,892079190,0
53439,276,678,874786419,0
64665,880,1002,880175527,0
70898,840,64,891204664,1
46191,588,728,890027707,0
69801,796,722,893047460,0
56711,186,1033,879024212,0
95115,934,152,891194303,1
74617,933,196,874854932,1
47144,486,1171,879874417,0
65192,64,87,889737851,1
37215,151,523,879524173,1
66948,474,200,887925497,0
69953,405,187,885544739,1
34672,280,126,891700643,0
71190,178,215,882826807,1
99953,655,913,891817521,1
82326,21,127,874951188,1
80430,776,440,892920480,0
33347,217,50,889069684,0
84594,362,347,885019261,1
59733,690,1042,881180035,1
3714,72,129,880035588,1
21303,201,435,884112201,1
90439,851,176,875731816,1
64632,747,631,888638957,1
89724,668,902,890349285,0
29636,339,474,891032286,1
90342,711,387,879994777,1
57463,780,22,891363969,1
45459,622,577,882672143,0
74252,363,24,891494754,0
79256,882,380,879868197,1
883,111,301,891680028,1
18144,405,768,885548932,0
1640,279,1151,875744584,0
81186,886,10,876032030,0
14569,64,1,879366214,1
56838,730,15,880310264,1
11321,1,193,876892654,1
46222,567,430,882426927,1
77383,45,845,881011188,1
8126,62,1128,879372831,0
39098,348,123,886523361,1
71764,807,418,892529358,1
66325,660,134,891199153,1
18397,271,117,886106003,0
34548,185,9,883524396,1
86915,214,11,892668153,1
94657,592,1620,882609057,0
45115,343,1008,876403418,1
59249,790,864,884462647,1
87191,758,1292,880672876,0
33171,15,181,879455710,1
96024,671,553,884036846,1
45664,670,228,877975344,1
27233,345,70,884992248,1
76561,222,423,878183657,1
2295,63,50,875747292,1
47789,527,182,879456132,1
83941,551,184,892777855,0
16398,417,742,879646531,0
92813,800,237,887646980,1
30701,295,403,879517762,1
2481,99,597,885679210,1
76339,487,803,884045297,0
74438,851,346,884831499,1
59559,783,345,884326461,1
19141,393,54,889555050,1
3288,62,1118,879375537,0
68793,660,318,891199133,0
96312,615,629,879449184,1
78140,943,281,875502299,1
93337,788,65,880869584,1
66128,887,826,881379239,0
35473,222,620,877563873,0
93800,671,219,884338399,0
95659,643,79,891446826,1
38876,405,1222,885548049,0
51835,658,429,875147800,1
58300,677,222,889399171,1
4917,216,202,880234346,1
87577,710,271,882063367,0
79903,622,480,882669414,1
21885,64,143,889739051,1
82351,406,569,879792974,0
39522,488,211,891294158,1
42441,442,449,883390739,0
39065,618,705,891307825,0
42611,221,27,875247754,1
97757,793,252,875104498,1
70380,559,87,891034003,1
24167,206,269,888180018,1
82731,707,1204,886286283,0
45895,552,240,879222133,0
45087,505,1,889333414,0
60969,768,354,888798611,0
26397,327,464,887822785,1
82570,276,89,874792366,1
43616,207,722,878191750,0
94449,919,23,875373074,0
646,150,293,878746946,1
91044,827,332,882204460,0
94041,889,92,880177970,0
42966,5,204,875636675,1
41459,667,234,891034730,0
4615,129,272,883243972,1
63030,159,1221,884027141,1
1404,59,77,888206254,1
84213,40,346,889041358,0
55542,698,191,886367406,0
53359,416,755,893214333,1
65664,892,54,886609828,0
47353,660,559,891201069,0
88364,896,450,887161728,0
49896,524,612,884635204,0
39554,497,72,879362835,0
16808,200,692,884128400,0
97784,568,497,877907092,0
99054,850,485,883195168,1
42173,38,452,892434523,1
80002,863,322,889289327,0
65413,881,434,876538889,0
60402,653,94,880153494,0
30418,62,283,879372598,1
81901,922,274,891448247,0
69452,897,66,879990973,0
21941,279,809,891208945,0
90645,710,100,882063920,1
77645,308,180,887737997,1
7694,299,1141,877880522,1
70522,753,347,891401167,0
52884,663,1324,889492473,0
62486,655,49,887428417,0
51646,539,239,879788572,0
76856,437,716,881002345,1
77297,758,28,881975990,1
52332,759,332,881476516,1
19452,367,379,876690048,1
19681,381,175,892696268,1
88909,807,757,892528374,1
28619,445,881,891199510,0
77110,92,998,875907649,0
4059,82,218,878769748,0
66682,889,771,880182961,0
91923,645,39,892054324,0
57363,683,62,893286208,1
43157,268,159,875745350,0
98608,344,173,884814697,1
64127,109,11,880572786,1
69633,654,8,887864497,1
2592,303,1095,879543988,0
57354,601,258,876346344,1
46582,694,50,875730386,1
97127,526,123,885682614,0
95999,682,944,888522073,0
5480,128,227,879968946,0
30986,534,1034,877808120,0
24424,43,269,888177393,1
40627,360,172,880356240,1
68327,665,69,884293475,1
46709,327,99,887820761,1
63421,505,127,889333711,0
93448,819,286,879952508,1
85416,805,642,881695830,1
78400,892,393,886607679,1
53653,236,255,890116747,0
75812,32,455,883717796,0
78180,610,133,888703648,1
79469,224,125,888103942,0
75613,785,1,879439137,1
60868,495,121,888633473,1
50656,658,168,875148108,0
16316,240,336,885775745,0
27411,8,229,879362356,1
40119,621,100,880227104,1
81786,746,121,885075337,0
59685,21,260,874950972,0
90957,416,330,885114446,0
29931,325,502,891479058,1
44385,35,333,875459017,1
13190,148,7,877017054,1
18749,16,195,877720298,1
64129,397,748,889760845,0
59338,796,381,893047208,0
25908,437,211,880140100,1
79053,847,151,878775914,1
59044,198,823,884206587,0
70145,666,121,880313603,0
29023,18,435,880130890,1
12269,128,136,879967080,1
81385,447,50,878854552,1
98513,623,288,891032140,0
28043,514,609,875462826,1
35096,599,282,880951657,1
42972,100,1233,891375112,0
78540,805,102,881695591,1
91945,707,654,880061578,1
22751,13,785,882141924,0
33213,236,435,890115966,1
5330,269,486,891449922,0
81579,869,116,884490892,1
8317,232,315,888364663,1
71722,694,69,875727715,1
32584,462,271,886365928,0
12898,37,195,880915874,1
6075,76,12,882606060,0
6994,145,1212,875272196,0
86014,779,879,875501300,0
73467,18,418,880130515,0
77695,726,898,889829235,0
7112,236,223,890116032,1
14051,308,921,887738268,1
6448,157,273,886889876,1
29561,69,246,882072827,1
83477,454,327,881958428,0
3874,222,939,878182211,0
11558,285,902,890595584,1
64786,548,742,891044596,1
95618,764,252,876244023,0
42175,406,504,879445859,1
61928,840,497,891209571,1
21612,451,243,879012510,1
3716,92,1095,886443728,0
55196,377,234,891299078,1
53247,132,286,891278680,0
54861,771,949,880659941,1
26394,480,174,891208356,1
63991,201,1056,884113592,0
32159,390,283,879694316,1
77540,455,662,879111554,1
16794,399,1135,882349170,0
47806,621,763,880738462,1
78529,299,241,889502640,0
65703,403,257,879786112,0
83498,927,417,879184710,1
33211,435,95,884131868,0
2232,141,274,884585220,1
78402,349,619,879466000,1
72122,213,64,878955680,1
52826,760,216,875667366,0
3594,7,268,891350703,0
88807,85,482,879454304,1
90424,506,85,874873795,0
27550,390,319,879693561,1
49209,350,89,882347465,1
34473,444,271,891979403,0
66331,223,71,891550649,1
7262,216,764,880233153,0
71029,343,217,876405771,0
47506,338,286,879437522,1
78564,128,553,879968718,0
30712,410,269,888627137,1
58299,189,952,893264619,1
1675,142,82,888640356,1
34970,299,1223,878191779,0
96453,897,371,879991007,0
62828,843,542,879448392,0
56749,751,405,889298528,0
74748,916,393,880845067,0
42188,503,210,880383703,1
22806,463,3,877386083,0
97600,847,222,878775470,1
54047,704,735,891397305,1
82261,593,111,875659576,1
88972,881,620,879052198,0
3862,162,1047,877635896,1
13770,374,237,880392717,1
38303,500,742,883865290,0
80915,438,301,879867960,1
51597,334,255,891544840,0
58072,694,239,875729520,1
21228,303,222,879468414,0
23505,59,123,888203343,0
50172,655,904,887473639,1
16132,244,161,880607990,1
66721,437,221,880140154,1
70887,676,303,892685403,1
67036,774,241,888557237,1
1970,250,244,878089786,1
11491,339,1301,891032189,0
93090,472,338,892790531,1
63093,365,591,891303901,1
44226,685,340,879451401,0
56931,782,902,891497906,0
89422,532,1483,891909911,1
89260,218,657,881288265,1
64961,889,479,880177994,1
46406,76,192,875027442,1
50342,293,686,888906869,0
64647,825,717,889021088,1
67105,798,97,875638474,0
67225,881,117,876535796,1
47613,21,656,874951797,1
74401,780,164,891363996,1
56072,764,496,876244991,1
30520,533,118,879192792,1
54175,586,127,884057313,1
3394,178,926,882824671,1
30452,519,327,883248134,1
1684,59,1107,888206254,1
52465,629,684,880117430,1
33568,293,283,888904884,0
36134,144,1197,888104322,1
42539,405,697,885545883,0
57173,59,228,888205714,1
99797,849,625,879695420,1
78695,1,142,878543238,0
20503,91,520,891439414,1
49484,664,636,876526631,0
74688,263,23,891298654,0
67944,618,159,891309670,0
84043,198,137,884205252,1
39335,500,405,883865567,1
90934,932,600,891252412,0
48546,223,117,891549529,1
17062,378,121,880044763,1
37452,149,325,883512834,0
19206,307,82,875645340,1
43762,627,1134,879530305,0
46743,291,93,874805927,1
62889,554,230,876369968,1
23786,455,1174,879109663,0
35494,297,1,874954425,0
45516,487,651,883445606,1
38354,44,260,878340905,1
4505,130,71,875801695,1
79143,790,862,885158374,0
23342,374,845,883627072,0
22652,429,367,882386485,0
73364,70,91,884068138,0
7291,290,158,880474977,1
44018,642,1076,885606648,0
57106,551,202,892783177,1
10238,276,577,877935336,0
90193,807,50,892529076,1
39905,648,69,884628564,0
55660,581,275,879641787,0
48383,749,1,881602577,1
6627,216,367,881428365,0
74664,429,204,882387757,1
45527,409,195,881109306,1
28083,184,82,889909934,0
27705,405,971,885549464,0
37984,624,742,879793093,1
1181,6,23,883601365,1
24868,416,317,893213444,1
53178,454,956,888266955,0
63919,543,174,874864666,1
88689,620,50,889988121,1
38312,524,670,884637203,1
3803,87,233,879876036,1
68572,708,685,877326158,0
99779,633,159,875325093,1
52276,416,873,893213645,1
7281,201,175,884140022,0
36616,345,378,884993436,1
74488,395,866,883766119,0
59691,807,127,892529647,0
38792,416,538,885114408,1
86165,887,151,881378325,1
7654,116,294,876453376,0
31494,339,528,891033044,1
36205,474,382,887927339,0
77833,588,542,890026787,0
51490,707,1257,880061190,0
42457,591,86,891031171,1
88846,663,282,889492759,0
17150,357,984,878950923,0
31659,533,240,879192474,0
54538,279,515,875295943,0
17093,32,259,883709986,0
43057,474,617,887925620,0
34439,354,1119,891307114,1
49470,244,1119,880606993,1
30381,87,449,879876110,0
92490,924,153,886327689,1
70547,344,19,884899346,1
18237,307,195,879205470,0
35835,476,712,883364475,0
39085,299,1226,877878602,0
14298,344,245,884813365,0
13568,139,286,879537844,1
11914,301,710,882078008,0
17773,160,544,876768106,1
50771,761,147,876190370,1
34667,121,582,891390034,0
78837,665,419,884295126,1
55655,343,476,876403239,0
67164,437,101,880143355,0
79452,837,151,875721734,1
66146,826,343,885690046,1
75654,881,435,876538796,0
66849,650,393,891386778,0
36940,60,641,883326086,1
73435,312,50,891698300,1
8215,76,474,875498278,1
47209,653,416,880152426,0
5497,269,209,891448895,1
50846,116,289,876452094,1
31249,269,58,891447842,0
98395,61,301,891206450,0
66172,889,302,880176518,1
54050,506,582,874873423,0
92906,716,451,879796961,1
54609,385,133,879441728,0
59479,299,165,889501890,1
24893,448,896,891887216,1
14310,110,367,886989340,0
8641,343,702,876406257,1
85344,919,313,885059400,1
63806,378,239,880055148,0
76650,592,245,882607434,0
86873,871,526,888193337,1
87204,896,80,887160938,0
83080,757,827,888466758,0
20944,174,742,886434087,1
73112,727,66,883712068,0
78856,365,815,891304152,0
22819,286,1105,884583549,1
62462,891,546,883489282,0
2318,5,231,875635947,0
42370,308,321,887736408,0
34982,428,305,885944136,0
25050,504,66,887839165,1
63863,871,337,888192475,0
53558,623,194,891035112,1
75362,344,1020,884814457,1
3125,75,121,884050450,1
52819,55,50,878176005,1
49160,599,319,880951046,0
31982,291,975,874834146,0
73195,503,269,879438024,1
87300,489,328,891366748,1
97303,936,7,886832221,1
41367,152,21,880149253,0
92287,591,8,891031203,0
93604,216,147,880232787,1
91625,894,718,885428386,0
6391,130,222,874953769,1
55053,639,727,891239613,0
26621,94,508,891720712,1
29537,189,136,893265535,1
57515,478,467,889395563,1
51639,606,117,878143605,1
41388,526,293,885682477,1
91515,464,50,878354966,1
20770,452,276,885490917,0
3167,174,396,886515104,0
2952,58,960,884305004,1
29170,542,318,886532602,1
47174,524,118,884627463,1
8799,94,657,891720761,1
40516,524,451,884637202,0
99327,318,393,884497449,1
70694,741,121,891455766,0
69587,836,170,885754200,1
27471,514,302,885180556,1
31383,435,327,884130765,0
36372,102,892,883278138,0
78782,815,518,878693183,0
59218,391,48,877399171,1
10121,312,482,891698613,1
17282,63,306,875746948,0
75336,201,116,884112800,0
91698,109,50,880563331,1
22100,407,1230,876342822,0
99716,749,444,878850632,0
563,157,25,886890787,0
26514,230,28,880484444,1
30902,456,238,881373756,1
36856,527,59,879455792,1
9798,178,342,892239863,1
37652,490,596,875427225,0
76248,260,881,890618537,1
82653,413,283,879969484,1
37906,628,168,880777167,1
95216,894,57,882404397,1
32030,577,284,880470732,1
6062,343,371,876405893,0
49435,682,3,888519113,0
45365,327,568,887820417,0
46399,416,840,886315536,1
89251,916,746,880844262,0
82560,301,90,882078360,0
50887,585,340,891281651,0
44794,655,149,887425936,1
4103,297,652,875239346,0
69680,77,527,884752853,1
87358,452,285,888492147,0
91034,868,429,877103834,0
97667,837,285,875722187,1
13359,372,547,876869481,1
11567,198,410,884205385,0
58887,543,94,877550791,0
88852,918,430,891987205,0
10660,344,684,884901249,0
13662,201,221,884111397,0
49873,543,180,874866208,1
37169,559,127,891033956,1
42099,541,235,883866049,0
74606,692,866,876953733,1
13716,293,215,888906244,1
28221,224,744,888103646,0
23344,394,576,881058371,0
22893,318,238,884497359,0
11712,303,574,879544184,0
56037,835,143,891033819,1
69933,756,121,874829152,0
60870,650,22,891369707,0
10138,312,269,891698130,1
46150,458,467,886396240,1
48078,1,238,875072235,1
64254,753,23,891401665,0
10215,335,245,891567053,1
5389,253,198,891628392,1
63904,435,820,884132367,0
63088,603,216,891957139,1
78910,682,263,888518541,0
25225,463,127,890530105,1
87801,116,690,877934548,0
759,234,81,892334680,0
93817,42,433,881108760,0
55440,233,478,877661437,1
5449,121,122,891390501,0
17749,437,755,880143450,0
17315,6,189,883601365,0
19410,361,173,879440774,1
